timestamp,service,resource,region,cpu_utilization,memory_utilization,requests,storage_gb,network_gb,hours_used,current_cost
2026-05-01T19:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,9360.0,4895.15747566651,5.566304801501813,1.0,0.658942421094519
2026-05-01T19:00:00,Serverless,serverless-fn-0001,us-west-2,39.19864815348447,48.56233262400766,2351.0,0.8637119427792628,0.9536914213290489,0.675295920283556,0.12440682891808212
2026-05-01T19:00:00,Serverless,serverless-fn-0002,eu-west-1,33.21370488093366,52.91430974632386,2440.0,1.3973122867467596,1.1076406619150687,0.20920821015439112,0.10353598374655731
2026-05-01T19:00:00,Serverless,serverless-fn-0003,ap-southeast-1,29.797426814355646,43.53756246246614,2356.0,1.1399574871282374,0.8512931258759651,0.5979659679039665,0.09720733809224844
2026-05-01T19:00:00,Serverless,serverless-fn-0004,us-east-1,41.388839263625485,47.847863995163515,2274.0,0.8067374736647921,0.8823361419349597,0.1854360693380502,0.08902091816569441
2026-05-01T20:00:00,Compute,compute-i-0001,us-west-2,33.608510774511,45.17400169819047,167.0,241.43830270655275,1.576607713825225,1.0,0.23789469424427026
2026-05-01T20:00:00,Compute,compute-i-0002,eu-west-1,33.762597819938144,53.684150589853154,172.0,266.1853322051749,1.6619837009339222,1.0,0.245578533084053
2026-05-01T20:00:00,Compute,compute-i-0003,ap-southeast-1,30.832796074856084,48.306922451445786,156.0,83.18796271524339,1.909090165311163,1.0,0.26781811487800466
2026-05-01T20:00:00,Compute,compute-i-0004,us-east-1,38.58372851697033,45.05436743190754,175.0,196.39438945598357,1.5784209686519695,1.0,0.23805788717867724
2026-05-01T20:00:00,Database,database-db-0001,us-west-2,39.93287392253526,62.09024899532694,5418.0,389.7970786473413,3.4449172059957625,1.0,0.517532537641597
2026-05-01T20:00:00,Database,database-db-0002,eu-west-1,45.44584534356339,60.477110016143904,5451.0,483.3507337659201,3.5459749515134957,1.0,0.5413722393116678
2026-05-01T20:00:00,Database,database-db-0003,ap-southeast-1,44.385800677538036,61.12077264121,5380.0,457.6156493069907,3.1972113448321764,1.0,0.5059151575695587
2026-05-01T20:00:00,Database,database-db-0004,us-east-1,40.48705361793952,61.9289575646343,5548.0,266.9320930691087,3.400359593881542,1.0,0.49419290961775997
2026-05-01T20:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,7951.0,2645.3711841270315,4.395190419528298,1.0,0.4820948490382614
2026-05-01T20:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,8669.0,1745.4139854255257,5.1027772818189785,1.0,0.5177100507949233
2026-05-01T20:00:00,Object Storage,objstore-bucket-0003,ap-southeast-1,,,8705.0,3736.7801424524832,4.994093213568578,1.0,0.5706845580929626
2026-05-01T20:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,8647.0,4895.6874608135195,6.034665801055285,1.0,0.7008264092164974
2026-05-01T20:00:00,Serverless,serverless-fn-0001,us-west-2,29.220727042695465,46.86110973949595,2187.0,0.838763559712682,0.8747171357801614,0.6281889313739417,0.11460827356162198
2026-05-01T20:00:00,Serverless,serverless-fn-0002,eu-west-1,41.1595657729073,37.81474071956462,1975.0,1.3526703772312179,0.8250851311965327,0.16933861272742723,0.07737259633393682
2026-05-01T20:00:00,Serverless,serverless-fn-0003,ap-southeast-1,30.620346703757935,43.527356882756976,2070.0,1.1754679311101874,0.809611255938945,0.5253775694232643,0.09095638845906444
2026-05-01T20:00:00,Serverless,serverless-fn-0004,us-east-1,30.38663535673124,39.42920343904802,2083.0,0.798739534432427,0.9155686017717399,0.16986074425292813,0.09120461127933106
2026-05-01T21:00:00,Compute,compute-i-0001,us-west-2,35.668017023210396,41.29588636302337,154.0,236.62181947286723,1.3080722033744532,1.0,0.21372649830370077
2026-05-01T21:00:00,Compute,compute-i-0002,eu-west-1,34.19474061219565,42.12166909094478,150.0,285.27180120093107,1.4542089711511443,1.0,0.226878807403603
2026-05-01T21:00:00,Compute,compute-i-0003,ap-southeast-1,34.022351866253885,44.75691399350533,148.0,84.1884757273939,1.4576210909271703,1.0,0.2271858981834453
2026-05-01T21:00:00,Compute,compute-i-0004,us-east-1,37.592026421630024,46.993675717335016,150.0,211.1713221562019,1.3871809702886952,1.0,0.22084628732598258
2026-05-01T21:00:00,Database,database-db-0001,us-west-2,40.00748367533605,52.63380221914617,5116.0,389.89004137212254,2.313992652998109,1.0,0.4157035726846163
2026-05-01T21:00:00,Database,database-db-0002,eu-west-1,36.872897871756656,50.750613158851756,5268.0,483.48474064585565,3.2005730424984162,1.0,0.5102705781731772
2026-05-01T21:00:00,Database,database-db-0003,ap-southeast-1,43.97449439703993,57.77417650567217,4939.0,457.67377449257833,2.6212938484266055,1.0,0.454003539600376
2026-05-01T21:00:00,Database,database-db-0004,us-east-1,39.325784291157646,56.13100673152082,5056.0,267.0284497841237,2.925646823852079,1.0,0.45138553979761065
2026-05-01T21:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,7879.0,2645.3780318987237,5.145835948111978,1.0,0.5496243623625037
2026-05-01T21:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,8292.0,1745.7391553438597,4.866538587116308,1.0,0.49630801335130165
2026-05-01T21:00:00,Object Storage,objstore-bucket-0003,ap-southeast-1,,,7956.0,3737.717799097807,5.066387597497881,1.0,0.5769209952532334
2026-05-01T21:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,7922.0,4896.375713783366,4.559870324028585,1.0,0.5678265009667061
2026-05-01T21:00:00,Serverless,serverless-fn-0001,us-west-2,33.403500257131924,37.54599529480962,2072.0,0.8523510417997342,0.7681282573498465,0.595156591589761,0.10312838419458917
2026-05-01T21:00:00,Serverless,serverless-fn-0002,eu-west-1,33.18534601048071,43.11579169435757,1920.0,1.3355206301978806,0.8661989431207868,0.1646228538919799,0.0809860943949963
2026-05-01T21:00:00,Serverless,serverless-fn-0003,ap-southeast-1,29.47668101334834,39.574932076062346,1893.0,1.115918195705826,0.9085042492187084,0.48045398015373875,0.09830981415851997
2026-05-01T21:00:00,Serverless,serverless-fn-0004,us-east-1,27.977890609591153,36.671915855165295,2095.0,0.8400687811596607,0.8040747608046027,0.1708392987085379,0.08122088150464515
2026-05-01T22:00:00,Compute,compute-i-0001,us-west-2,32.6885899747081,42.04142084027361,141.0,241.19223084634015,1.2911919108538357,1.0,0.2122072719768452
2026-05-01T22:00:00,Compute,compute-i-0002,eu-west-1,38.1227706924249,37.538800335793155,138.0,292.46311493828165,1.3185593190187774,1.0,0.21467033871168997
2026-05-01T22:00:00,Compute,compute-i-0003,ap-southeast-1,32.86126096047699,37.277917845084644,136.0,81.70078789353617,1.4461316432878677,1.0,0.2261518478959081
2026-05-01T22:00:00,Compute,compute-i-0004,us-east-1,33.945026884852616,32.930538084793056,125.0,209.36922667855444,1.2423996169824432,1.0,0.20781596552841988
2026-05-01T22:00:00,Database,database-db-0001,us-west-2,33.619220497587044,52.26987268161092,4438.0,389.90013352074936,3.030652892191893,1.0,0.480068984071087
2026-05-01T22:00:00,Database,database-db-0002,eu-west-1,33.85986091002991,49.59600334181227,4704.0,483.5520752352963,2.702122106523773,1.0,0.4653078014392753
2026-05-01T22:00:00,Database,database-db-0003,ap-southeast-1,31.326437224865632,52.10485570975218,4398.0,457.73784861727086,2.9781675631874784,1.0,0.48602406779781293
2026-05-01T22:00:00,Database,database-db-0004,us-east-1,40.5852842130366,47.726142021661325,4518.0,267.09602820132204,2.543761105177224,1.0,0.41691887103191183
2026-05-01T22:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,7135.0,2645.5668298118417,4.582282168323948,1.0,0.49861287060898046
2026-05-01T22:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,7387.0,1746.3890665823385,4.522284798238918,1.0,0.4649836490077954
2026-05-01T22:00:00,Object Storage,objstore-bucket-0003,ap-southeast-1,,,7103.0,3738.8573868295134,4.1743762450910555,1.0,0.4963346783555632
2026-05-01T22:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,7214.0,4896.967964551173,4.008997893755853,1.0,0.5179834421978583
2026-05-01T22:00:00,Serverless,serverless-fn-0001,us-west-2,24.213522020040493,36.84747388934046,1728.0,0.853282901675249,0.6820956575269815,0.4963468099744725,0.08974118702742928
2026-05-01T22:00:00,Serverless,serverless-fn-0002,eu-west-1,30.212262217594954,34.56013713981907,1917.0,1.413560375719562,0.6915876898465566,0.16436563068277368,0.06526635005419976
2026-05-01T22:00:00,Serverless,serverless-fn-0003,ap-southeast-1,23.392300284842406,32.03392269301983,1745.0,1.143864880427822,0.7157436988152396,0.44289075296792085,0.07966787497832621
2026-05-01T22:00:00,Serverless,serverless-fn-0004,us-east-1,22.187079768481325,32.9126332516129,1737.0,0.8430494670875447,0.725932372002468,0.1416457574495133,0.07267504179381883
2026-05-01T23:00:00,Compute,compute-i-0001,us-west-2,28.00660063149012,35.590246216606914,120.0,241.2614941498931,1.1930204878388873,1.0,0.20337184390549984
2026-05-01T23:00:00,Compute,compute-i-0002,eu-west-1,29.36135948750233,32.37334554473818,117.0,277.5874490760636,1.1922590277919916,1.0,0.20330331250127925
2026-05-01T23:00:00,Compute,compute-i-0003,ap-southeast-1,29.042918873012628,36.90240943161025,129.0,83.43917696410115,1.263873319084708,1.0,0.20974859871762372
2026-05-01T23:00:00,Compute,compute-i-0004,us-east-1,32.37082536365878,34.229994424621864,126.0,206.43921322485394,1.137660220054211,1.0,0.19838941980487898
2026-05-01T23:00:00,Database,database-db-0001,us-west-2,34.07487684295404,47.855517494455626,4353.0,389.9717473604826,2.460178567017918,1.0,0.428720576437716
2026-05-01T23:00:00,Database,database-db-0002,eu-west-1,33.673992864021756,43.85573662386334,4092.0,483.6141085735124,2.443240719088407,1.0,0.44189584894529077
2026-05-01T23:00:00,Database,database-db-0003,ap-southeast-1,37.16402871918765,47.78682118157538,4109.0,457.7747463471729,2.4714037064454173,1.0,0.44036333334710787
2026-05-01T23:00:00,Database,database-db-0004,us-east-1,35.82235716494647,40.612125654438955,3995.0,267.29726159590257,2.6091855344467914,1.0,0.4227341708173739
2026-05-01T23:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,6557.0,2645.775391994468,3.37590530159004,1.0,0.38981432374018954
2026-05-01T23:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,6740.0,1747.2640959350665,4.728607645499435,1.0,0.48332147467920455
2026-05-01T23:00:00,Object Storage,objstore-bucket-0003,ap-southeast-1,,,6681.0,3740.295695969118,4.290514734461996,1.0,0.5066636589882778
2026-05-01T23:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,6943.0,4897.318566285844,4.750004440944759,1.0,0.5845766778008836
2026-05-01T23:00:00,Serverless,serverless-fn-0001,us-west-2,19.635607489721856,38.55702111297984,1505.0,0.8784494372848572,0.7891754711479284,0.4322927945668872,0.09571944382938498
2026-05-01T23:00:00,Serverless,serverless-fn-0002,eu-west-1,27.602672853422437,32.87050044827527,1701.0,1.3904985551747984,0.7021924510888194,0.14584555961992593,0.06588010724566429
2026-05-01T23:00:00,Serverless,serverless-fn-0003,ap-southeast-1,22.31016933819121,28.529659344548357,1671.0,1.1476668721938375,0.6742079212014784,0.4241091393750119,0.07528291017114695
2026-05-01T23:00:00,Serverless,serverless-fn-0004,us-east-1,20.196306757046358,34.07591674194694,1574.0,0.8132711466627118,0.642634393313859,0.12835372609414733,0.06448933256900218
2026-05-02T00:00:00,Compute,compute-i-0001,us-west-2,12.716598429563964,19.884989967807762,74.0,230.49050590764352,0.7992559162525839,1.0,0.16793303246273256
2026-05-02T00:00:00,Compute,compute-i-0002,eu-west-1,13.812591403864422,21.399126058892435,73.0,271.4791779427756,0.6447003772835717,1.0,0.15402303395552144
2026-05-02T00:00:00,Compute,compute-i-0003,ap-southeast-1,13.074841674487205,22.892913763716358,68.0,82.50288455668948,0.8874690953931471,1.0,0.17587221858538324
2026-05-02T00:00:00,Compute,compute-i-0004,us-east-1,19.247957561792507,22.151875177945243,62.0,208.43492223775803,0.5715349276052227,1.0,0.14743814348447004
2026-05-02T00:00:00,Database,database-db-0001,us-west-2,14.777539846227675,26.187590165651446,2469.0,390.04847428676885,1.6314258396693868,1.0,0.35376811809487274
2026-05-02T00:00:00,Database,database-db-0002,eu-west-1,18.32242263693989,22.258268332172822,1950.0,483.6844904880998,1.1255175296561786,1.0,0.32288344945827724
2026-05-02T00:00:00,Database,database-db-0003,ap-southeast-1,18.597037852118348,27.169082352299757,2289.0,457.83741332418356,1.4561243287200216,1.0,0.3486340615468308
2026-05-02T00:00:00,Database,database-db-0004,us-east-1,19.9598474258029,21.894662402379293,2410.0,267.38420782488714,1.422848898098547,1.0,0.31566057055470753
2026-05-02T00:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,3818.0,2645.9290726244517,2.2454965855649616,1.0,0.2869867812903841
2026-05-02T00:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,3592.0,1748.290684137834,2.3171427955053923,1.0,0.2650627827395541
2026-05-02T00:00:00,Object Storage,objstore-bucket-0003,ap-southeast-1,,,3569.0,3741.008804339376,2.3744967046680103,1.0,0.3329997041047862
2026-05-02T00:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,3570.0,4898.254983903446,3.0978779567234813,1.0,0.43456559778974246
2026-05-02T00:00:00,Serverless,serverless-fn-0001,us-west-2,19.952944795745182,21.45876962276257,1008.0,0.8564626187586757,0.17007934075560832,0.2895356391517756,0.03184614441383864
2026-05-02T00:00:00,Serverless,serverless-fn-0002,eu-west-1,6.438847032008479,17.984038120887238,994.0,1.352924871359411,0.519431289622337,0.08522662331699377,0.048316535012385704
2026-05-02T00:00:00,Serverless,serverless-fn-0003,ap-southeast-1,20.30231401450659,20.92070403708377,768.0,1.1258764155435868,0.4248329409728236,0.19492269242370383,0.04494712716391239
2026-05-02T00:00:00,Serverless,serverless-fn-0004,us-east-1,6.267103427419016,20.632907927050695,606.0,0.8174014010305389,0.4313770332977209,0.04941700000829306,0.04138508657079581
2026-05-02T01:00:00,Compute,compute-i-0001,us-west-2,10.185221098670079,21.102702184130887,65.0,236.21553419662618,0.7492960801249617,1.0,0.16343664721124657
2026-05-02T01:00:00,Compute,compute-i-0002,eu-west-1,12.194831227567953,19.037328759897374,68.0,286.5768580969993,0.7105441137252124,1.0,0.1599489702352691
2026-05-02T01:00:00,Compute,compute-i-0003,ap-southeast-1,15.594323316556132,17.894438517501914,64.0,82.28958840633935,0.6738242127807097,1.0,0.15664417915026388
2026-05-02T01:00:00,Compute,compute-i-0004,us-east-1,15.61398881699566,19.807440648333937,63.0,209.27110384026273,0.6678132310778891,1.0,0.15610319079701002
2026-05-02T01:00:00,Database,database-db-0001,us-west-2,16.93801844279879,21.77147654426119,2020.0,390.10486402018836,1.1060566125451121,1.0,0.30640397096785693
2026-05-02T01:00:00,Database,database-db-0002,eu-west-1,19.79914857296542,23.280701273069724,2022.0,483.7795183407062,1.2560680649743874,1.0,0.33466236777808006
2026-05-02T01:00:00,Database,database-db-0003,ap-southeast-1,13.286385225118018,19.56570329297599,2211.0,457.8617369188889,0.953225050914116,1.0,0.3033613583434653
2026-05-02T01:00:00,Database,database-db-0004,us-east-1,13.653164839791934,22.500708553252483,2166.0,267.47596754108184,1.2862827864409072,1.0,0.30333527580327674
2026-05-02T01:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,3760.0,2646.0599809346695,1.5888709763448565,1.0,0.22787140096897873
2026-05-02T01:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,3121.0,1749.1131895739982,1.9724280970048151,1.0,0.23387597442934016
2026-05-02T01:00:00,Object Storage,objstore-bucket-0003,ap-southeast-1,,,3520.0,3741.284928302601,2.8735914674334264,1.0,0.37790733254977527
2026-05-02T01:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,3296.0,4898.619429025198,1.5321896200109792,1.0,0.2935555300031519
2026-05-02T01:00:00,Serverless,serverless-fn-0001,us-west-2,7.188734342420528,17.710917853611072,878.0,0.8579722789507854,0.4523768974150963,0.25219473330878867,0.05511991807771794
2026-05-02T01:00:00,Serverless,serverless-fn-0002,eu-west-1,10.20248679538879,15.973773728504764,779.0,1.3597320526499066,0.24497483427209354,0.06679229332388142,0.02327635989256329
2026-05-02T01:00:00,Serverless,serverless-fn-0003,ap-southeast-1,8.760829066466895,15.389678208896045,738.0,1.1473352081810304,0.22853150516640006,0.1873085247509029,0.02701780409460153
2026-05-02T01:00:00,Serverless,serverless-fn-0004,us-east-1,12.878877793460783,17.034141834746237,1180.0,0.8450415690298634,0.2583893059881741,0.09622452146829343,0.028242102253986975
2026-05-02T02:00:00,Compute,compute-i-0001,us-west-2,14.490146592026552,18.060104859065166,62.0,232.06954667956302,0.5873918950893697,1.0,0.14886527055804327
2026-05-02T02:00:00,Compute,compute-i-0002,eu-west-1,17.442246456922593,23.686243885635726,47.0,278.7406844061703,0.4497017398475276,1.0,0.13647315658627748
2026-05-02T02:00:00,Compute,compute-i-0003,ap-southeast-1,12.348165040977511,19.736077619854324,56.0,81.52976587967794,0.45953574573188005,1.0,0.1373582171158692
2026-05-02T02:00:00,Compute,compute-i-0004,us-east-1,17.185702332612934,20.547087388572415,61.0,204.45109554313566,0.568809409678294,1.0,0.14719284687104645
2026-05-02T02:00:00,Database,database-db-0001,us-west-2,20.055885340219305,26.170543298031646,1817.0,390.1703622767669,0.5691916971368085,1.0,0.2580558467996117
2026-05-02T02:00:00,Database,database-db-0002,eu-west-1,14.415549147110749,25.029273286001548,2253.0,484.03379870888637,0.8932548857139302,1.0,0.3020954395108591
2026-05-02T02:00:00,Database,database-db-0003,ap-southeast-1,15.688773828561162,20.542410097124186,2075.0,457.90410276169195,1.0649807623016587,1.0,0.3133988464394706
2026-05-02T02:00:00,Database,database-db-0004,us-east-1,15.691558460389764,21.712961476687845,1902.0,267.6488133168759,1.2972697038499836,1.0,0.30429852749915703
2026-05-02T02:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,3280.0,2646.2477938339493,1.4369918886359172,1.0,0.21401620046789122
2026-05-02T02:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,2963.0,1749.6268407094321,1.7844076787154721,1.0,0.2169071203122239
2026-05-02T02:00:00,Object Storage,objstore-bucket-0003,ap-southeast-1,,,2874.0,3742.1728187960293,2.057836554532032,1.0,0.30425896502063443
2026-05-02T02:00:00,Object Storage,objstore-bucket-0004,us-east-1,,,3365.0,4899.381601223043,2.03034511587886,1.0,0.3384411382758508
2026-05-02T02:00:00,Serverless,serverless-fn-0001,us-west-2,12.69114984925885,20.534062195714622,860.0,0.8417096502023812,0.20885618758424956,0.24702445403822126,0.03290771484033756
2026-05-02T02:00:00,Serverless,serverless-fn-0002,eu-west-1,14.36862177848139,15.72099424817731,745.0,1.4100281207251602,0.29474920274706184,0.06387709695287762,0.027702428865997795
2026-05-02T02:00:00,Serverless,serverless-fn-0003,ap-southeast-1,15.900776230922926,14.283735976636013,701.0,1.169110532078339,0.35352298876629507,0.1779177179544484,0.03794366520762169
2026-05-02T02:00:00,Serverless,serverless-fn-0004,us-east-1,11.967155435097538,17.263334491115366,774.0,0.8088194241886623,0.3249201682601826,0.06311676238682976,0.03251399149040771
2026-05-02T03:00:00,Compute,compute-i-0001,us-west-2,18.74234332750536,13.896955870324934,62.0,240.89795088792553,0.5361920706911918,1.0,0.14425728636220725
2026-05-02T03:00:00,Compute,compute-i-0002,eu-west-1,16.70237641763508,20.944482395125615,56.0,285.8205570934564,0.494731136419447,1.0,0.14052580227775024
2026-05-02T03:00:00,Compute,compute-i-0003,ap-southeast-1,11.91871775652197,16.3915328970078,63.0,81.49145691588394,0.6124767333539394,1.0,0.15112290600185455
2026-05-02T03:00:00,Compute,compute-i-0004,us-east-1,13.31975562214966,12.86012056054927,52.0,206.1825493576872,0.8265279258590966,1.0,0.1703875133273187
2026-05-02T03:00:00,Database,database-db-0001,us-west-2,12.670014596510025,21.89933687289271,1811.0,390.2339166336722,0.6340685239410202,1.0,0.26390357319972235
2026-05-02T03:00:00,Database,database-db-0002,eu-west-1,15.673083729776717,19.57131064740408,1590.0,484.0948978213642,1.5679439216409818,1.0,0.36269447794694437
2026-05-02T03:00:00,Database,database-db-0003,ap-southeast-1,19.72839923723184,19.591067738627217,2012.0,457.938572354867,1.2278469974852206,1.0,0.3280496377473818
2026-05-02T03:00:00,Database,database-db-0004,us-east-1,22.44841764080648,17.653483793515015,1811.0,267.76351859031604,0.6656056886379806,1.0,0.24744863613890639
2026-05-02T03:00:00,Object Storage,objstore-bucket-0001,us-west-2,,,3378.0,2646.3536997542924,1.2848671304491015,1.0,0.2003675089929516
2026-05-02T03:00:00,Object Storage,objstore-bucket-0002,eu-west-1,,,2841.0,1751.1298168221267,2.0966393348771613,1.0,0.24500652340868276
